path_id,time,asset_id,value
3,0.59,2,83.7052
3,0.6,0,124.108
3,0.6,1,79.9146
3,0.6,2,83.2138
3,0.61,0,126.834
3,0.61,1,78.5137
3,0.61,2,83.9521
3,0.62,0,129.553
3,0.62,1,79.6183
3,0.62,2,84.3139
3,0.63,0,133.624
3,0.63,1,78.1805
3,0.63,2,84.845
3,0.64,0,131.641
3,0.64,1,79.3658
3,0.64,2,83.9246
3,0.65,0,126.567
3,0.65,1,75.886
3,0.65,2,84.2634
3,0.66,0,124.385
3,0.66,1,72.453
3,0.66,2,87.1916
3,0.67,0,120.684
3,0.67,1,68.4265
3,0.67,2,88.9679
3,0.68,0,116.794
3,0.68,1,67.1174
3,0.68,2,90.1718
3,0.69,0,121.036
3,0.69,1,68.1587
3,0.69,2,92.2489
3,0.7,0,121.518
3,0.7,1,68.4694
3,0.7,2,91.6789
3,0.71,0,123.108
3,0.71,1,66.9694
3,0.71,2,91.6024
3,0.72,0,123.64
3,0.72,1,70.0264
3,0.72,2,89.6106
3,0.73,0,123.175
3,0.73,1,73.4456
3,0.73,2,88.8208
3,0.74,0,123.403
3,0.74,1,70.3842
3,0.74,2,90.0663
3,0.75,0,118.312
3,0.75,1,69.0186
3,0.75,2,89.8522
3,0.76,0,116.637
3,0.76,1,66.8627
3,0.76,2,90.8847
3,0.77,0,115.31
3,0.77,1,65.5242
3,0.77,2,91.0071
3,0.78,0,115.131
3,0.78,1,64.5956
3,0.78,2,92.1208
3,0.79,0,116.356
3,0.79,1,65.7652
3,0.79,2,91.7403
3,0.8,0,116.875
3,0.8,1,67.2979
3,0.8,2,91.5594
3,0.81,0,121.177
3,0.81,1,70.6516
3,0.81,2,91.031
3,0.82,0,118.838
3,0.82,1,71.3678
3,0.82,2,88.297
3,0.83,0,119.388
3,0.83,1,71.0254
3,0.83,2,88.2088
3,0.84,0,118.005
3,0.84,1,71.7194
3,0.84,2,89.0496
3,0.85,0,119.876
3,0.85,1,72.395
3,0.85,2,88.8985
3,0.86,0,121.829
3,0.86,1,71.6195
3,0.86,2,87.9968
3,0.87,0,124.728
3,0.87,1,70.4334
3,0.87,2,90.9573
3,0.88,0,128.128
3,0.88,1,73.864
3,0.88,2,88.2936
3,0.89,0,131.042
3,0.89,1,79.4004
3,0.89,2,89.2851
3,0.9,0,125.469
3,0.9,1,76.4224
3,0.9,2,88.9276
3,0.91,0,122.899
3,0.91,1,76.1767
3,0.91,2,90.2643
3,0.92,0,122.968
3,0.92,1,76.3564
3,0.92,2,90.9838
3,0.93,0,120.124
3,0.93,1,75.2421
3,0.93,2,88.7048
3,0.94,0,119.823
3,0.94,1,70.8603
3,0.94,2,91.2103
3,0.95,0,122.23
3,0.95,1,73.5319
3,0.95,2,91.0682
3,0.96,0,125.515
3,0.96,1,74.7401
3,0.96,2,92.6385
3,0.97,0,129.421
3,0.97,1,74.2117
3,0.97,2,92.1609
3,0.98,0,129.235
3,0.98,1,73.3393
3,0.98,2,91.877
3,0.99,0,135.366
3,0.99,1,76.8596
3,0.99,2,92.5039
3,1,0,136.848
3,1,1,79.4781
3,1,2,94.9937
4,0,0,100
4,0,1,50
4,0,2,75
4,0.01,0,99.0912
4,0.01,1,50.0107
4,0.01,2,74.718
4,0.02,0,99.7674
4,0.02,1,51.9958
4,0.02,2,74.2194
4,0.03,0,100.842
4,0.03,1,51.708
4,0.03,2,73.9969
4,0.04,0,102.806
4,0.04,1,52.2834
4,0.04,2,73.5179
4,0.05,0,105.227
4,0.05,1,52.6019
4,0.05,2,74.0944
4,0.06,0,103.171
4,0.06,1,52.418
4,0.06,2,76.1271
4,0.07,0,105.618
4,0.07,1,54.1615
4,0.07,2,75.0424
4,0.08,0,104.693
4,0.08,1,54.2022
4,0.08,2,74.9944
4,0.09,0,105.53
4,0.09,1,52.2717
4,0.09,2,75.0547
4,0.1,0,107.841
4,0.1,1,54.3641
4,0.1,2,75.2778
4,0.11,0,109.364
4,0.11,1,55.7915
4,0.11,2,74.0481
4,0.12,0,108.883
4,0.12,1,54.7818
4,0.12,2,73.8874
4,0.13,0,111.318
4,0.13,1,55.6098
4,0.13,2,74.3312
4,0.14,0,108.453
4,0.14,1,53.4908
4,0.14,2,73.4175
4,0.15,0,105.927
4,0.15,1,53.3553
4,0.15,2,71.6065
4,0.16,0,107.535
4,0.16,1,51.8377
4,0.16,2,73.1735
4,0.17,0,111.668
4,0.17,1,52.5217
4,0.17,2,73.5337
4,0.18,0,115.539
4,0.18,1,55.5528
4,0.18,2,73.691
4,0.19,0,114.965
4,0.19,1,56.3527
4,0.19,2,74.134
4,0.2,0,113.301
4,0.2,1,58.2769
4,0.2,2,74.195
4,0.21,0,110.518
4,0.21,1,54.6735
4,0.21,2,73.3135
4,0.22,0,113.142
4,0.22,1,55.3648
4,0.22,2,74.8772
4,0.23,0,113.663
4,0.23,1,54.8304
4,0.23,2,76.0157
4,0.24,0,110.662
4,0.24,1,55.0079
4,0.24,2,76.938
4,0.25,0,107.313
4,0.25,1,53.4306
4,0.25,2,75.4115
4,0.26,0,104.148
4,0.26,1,52.4289
4,0.26,2,75.0236
4,0.27,0,100.459
4,0.27,1,52.2413
4,0.27,2,74.8658
4,0.28,0,103.144
4,0.28,1,51.6958
4,0.28,2,75.4827
4,0.29,0,102.576
4,0.29,1,53.1821
4,0.29,2,75.1594
4,0.3,0,102.587
4,0.3,1,52.8188
4,0.3,2,74.4348
4,0.31,0,104.206
4,0.31,1,54.6539
4,0.31,2,73.067
4,0.32,0,105.869
4,0.32,1,54.7686
4,0.32,2,73.235
4,0.33,0,106.633
4,0.33,1,55.6931
4,0.33,2,75.4555
4,0.34,0,107.017
4,0.34,1,55.2774
4,0.34,2,75.4422
4,0.35,0,103.779
4,0.35,1,52.3853
4,0.35,2,75.0186
4,0.36,0,101.298
4,0.36,1,51.5216
4,0.36,2,76.0199
4,0.37,0,101.154
4,0.37,1,51.7472
4,0.37,2,77.3005
4,0.38,0,101.944
4,0.38,1,53.7101
4,0.38,2,74.7581
4,0.39,0,102.052
4,0.39,1,50.2662
4,0.39,2,76.7491
4,0.4,0,106.577
4,0.4,1,54.5736
4,0.4,2,76.5834
4,0.41,0,107.555
4,0.41,1,53.9756
4,0.41,2,76.5605
4,0.42,0,108.853
4,0.42,1,53.7243
4,0.42,2,76.5739
4,0.43,0,110.097
4,0.43,1,54.3297
4,0.43,2,77.3803
4,0.44,0,110.424
4,0.44,1,54.1655
4,0.44,2,75.5742
4,0.45,0,111.145
4,0.45,1,53.0138
4,0.45,2,76.0878
4,0.46,0,111.839
4,0.46,1,54.6587
4,0.46,2,76.1534
4,0.47,0,109.542
4,0.47,1,53.7542
4,0.47,2,76.0035
4,0.48,0,106.133
4,0.48,1,51.1682
4,0.48,2,76.4146
4,0.49,0,105.211
4,0.49,1,51.8217
4,0.49,2,77.1925
4,0.5,0,101.778
4,0.5,1,47.8618
4,0.5,2,79.0546
4,0.51,0,100.605
4,0.51,1,46.7687
4,0.51,2,79.1421
4,0.52,0,103.954
4,0.52,1,49.0281
4,0.52,2,77.5369
4,0.53,0,103.465
4,0.53,1,47.3081
4,0.53,2,77.5975
4,0.54,0,101.923
4,0.54,1,48.6695
4,0.54,2,77.5664
4,0.55,0,103.251
4,0.55,1,47.5541
4,0.55,2,77.7148
4,0.56,0,101.789
4,0.56,1,45.7995
4,0.56,2,78.6149
4,0.57,0,103.326
4,0.57,1,46.8977
4,0.57,2,79.9066
4,0.58,0,102.484
4,0.58,1,48.2703
4,0.58,2,77.7638
4,0.59,0,108.069
4,0.59,1,47.8257
4,0.59,2,78.2928
4,0.6,0,107.245
4,0.6,1,46.2722
4,0.6,2,78.5524
4,0.61,0,110.232
4,0.61,1,47.7237
4,0.61,2,79.2775
4,0.62,0,108.097
4,0.62,1,48.3315
4,0.62,2,76.9227
4,0.63,0,110.478
4,0.63,1,49.673
4,0.63,2,76.5385
4,0.64,0,110.263
4,0.64,1,47.9335
4,0.64,2,78.0366
4,0.65,0,110.307
4,0.65,1,45.7979
4,0.65,2,79.5613
4,0.66,0,109.503
4,0.66,1,46.2011
4,0.66,2,80.324
4,0.67,0,110.26
4,0.67,1,47.6752
4,0.67,2,79.7409
4,0.68,0,111.406
4,0.68,1,48.2734
4,0.68,2,80.2717
4,0.69,0,111.09
4,0.69,1,48.5991
4,0.69,2,79.3356
4,0.7,0,112.943
4,0.7,1,50.884
4,0.7,2,78.8121
4,0.71,0,108.116
4,0.71,1,48.0205
4,0.71,2,78.5801
4,0.72,0,108.963
4,0.72,1,48.16
4,0.72,2,79.7907
4,0.73,0,108.852
4,0.73,1,47.3876
4,0.73,2,80.7256
4,0.74,0,111.286
4,0.74,1,48.4312
4,0.74,2,78.364
4,0.75,0,111.301
4,0.75,1,48.7533
4,0.75,2,79.4685
4,0.76,0,109.997
4,0.76,1,45.555
4,0.76,2,81.8411
4,0.77,0,109.734
4,0.77,1,44.5481
4,0.77,2,82.3196
4,0.78,0,111.87
4,0.78,1,46.0387
4,0.78,2,81.4445
4,0.79,0,111.663
4,0.79,1,45.7417
4,0.79,2,82.1657
4,0.8,0,111.659
4,0.8,1,46.576
4,0.8,2,81.464
4,0.81,0,109.332
4,0.81,1,45.7794
4,0.81,2,80.197
4,0.82,0,109.306
4,0.82,1,46.7774
4,0.82,2,79.7939
4,0.83,0,110.157
4,0.83,1,45.7656
4,0.83,2,80.7072
4,0.84,0,108.385
4,0.84,1,42.701
4,0.84,2,82.6212
4,0.85,0,107.64
4,0.85,1,41.2625
4,0.85,2,83.0143
4,0.86,0,108.372
4,0.86,1,43.6806
4,0.86,2,81.8933
4,0.87,0,110.887
4,0.87,1,43.0836
4,0.87,2,83.468
4,0.88,0,110.166
4,0.88,1,43.6627
4,0.88,2,85.3104
4,0.89,0,113.745
4,0.89,1,45.1675
4,0.89,2,84.6412
4,0.9,0,116.361
4,0.9,1,43.9503
4,0.9,2,86.2825
4,0.91,0,117.15
4,0.91,1,43.5757
4,0.91,2,87.0183
4,0.92,0,115.797
4,0.92,1,43.8243
4,0.92,2,86.5487
4,0.93,0,113.678
4,0.93,1,42.7583
4,0.93,2,86.0288
4,0.94,0,117.095
4,0.94,1,45.335
4,0.94,2,86.3166
4,0.95,0,115.149
4,0.95,1,44.9805
4,0.95,2,87.1619
4,0.96,0,114.795
4,0.96,1,43.4877
4,0.96,2,88.1021
4,0.97,0,116.619
4,0.97,1,44.6985
4,0.97,2,88.6646
4,0.98,0,115.849
4,0.98,1,44.2668
4,0.98,2,88.9996
4,0.99,0,118.404
4,0.99,1,43.5303
4,0.99,2,90.7853
4,1,0,120.261
4,1,1,45.1298
4,1,2,92.2422
